project,module,commit,path_test,test_name,path_src,class_name,mutation,no_mutations,line_coverage,isAssertionRoulette,isEagerTest,isLazyTest,isMysteryGuest,isSensitiveEquality,isResourceOptimism,isForTestersOnly,isIndirectTesting,LOC_prod,HALSTEAD_prod,RFC_prod,CBO_prod,MPC_prod,IFC_prod,DAC_prod,DAC2_prod,LCOM1_prod,LCOM2_prod,LCOM3_prod,LCOM4_prod,CONNECTIVITY_prod,LCOM5_prod,COH_prod,TCC_prod,LCC_prod,ICH_prod,WMC_prod,NOA_prod,NOPA_prod,NOP_prod,McCABE_prod,BUSWEIMER_prod,LOC_test,HALSTEAD_test,RFC_test,CBO_test,MPC_test,IFC_test,DAC_test,DAC2_test,LCOM1_test,LCOM2_test,LCOM3_test,LCOM4_test,CONNECTIVITY_test,LCOM5_test,COH_test,TCC_test,LCC_test,ICH_test,WMC_test,NOA_test,NOPA_test,NOP_test,McCABE_test,BUSWEIMER_test,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,prod_readability,test_readability
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableTakeWhileTest.java,io.reactivex.internal.operators.flowable.FlowableTakeWhileTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableTakeWhile.java,io.reactivex.internal.operators.flowable.FlowableTakeWhile,1,3,1,1,0,0,0,0,0,0,1,111,449.7681345,3,6,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,1,0,0,2,0,316,1444.22102,135,14,111,12,2,1,270,264,6,23,0,22,0.083333333,0,8,1,24,2,0,0,53,0,0,0,0,0,0,0,0,0,0.727021939,0.664558227
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableCreateTest.java,io.reactivex.internal.operators.flowable.FlowableCreateTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableCreate.java,io.reactivex.internal.operators.flowable.FlowableCreate,0.888888889,18,1,1,0,0,0,1,0,0,0,725,2106.560207,7,12,5,5,2,2,0,0,1,1,0,0,1,0,0,0,2,2,0,0,6,0,1081,2144.721026,599,14,505,4,0,0,4371,4371,0,389,0.069191211,0,0,4,77,1.481818182,94,0,0,0,220,0,0,0,0,0,0,1,0,0,0.736967018,0.589485264
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableMergeWithCompletableTest.java,io.reactivex.internal.operators.flowable.FlowableMergeWithCompletableTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableMergeWithCompletable.java,io.reactivex.internal.operators.flowable.FlowableMergeWithCompletable,1,5,1,1,0,0,0,0,0,0,0,151,851.7184265,4,7,2,2,1,1,0,0,1,1,0,0,1,0,0,0,2,1,0,0,2,0,139,373.4278872,62,8,51,51,0,0,55,55,0,0,-0.222222222,0,0,0,5,0,11,0,0,0,16,0,0,0,0,0,0,0,0,0,0.737945656,0.756244554
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableGroupByTest.java,io.reactivex.internal.operators.flowable.FlowableGroupByTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableGroupBy.java,io.reactivex.internal.operators.flowable.FlowableGroupBy,0.888888889,18,1,1,0,0,1,0,0,0,0,731,2945.986607,7,18,5,5,5,5,0,0,1,1,0,0,1,0,0,0,2,5,0,0,7,0,2209,8959.633533,1102,23,879,5,9,6,24635,24517,118,1129,0.036973625,27,0.0204285,4,38,1.066666667,223,9,0,3,516,0,0,0,0,0,0,1,0,0,0.66058863,0.686228917
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableMergeWithSingleTest.java,io.reactivex.internal.operators.flowable.FlowableMergeWithSingleTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableMergeWithSingle.java,io.reactivex.internal.operators.flowable.FlowableMergeWithSingle,1,5,1,1,0,0,0,0,0,0,1,347,1889.439144,4,10,2,2,1,1,0,0,1,1,0,0,1,0,0,0,2,1,0,0,2,0,400,1059.522395,192,14,159,13,0,0,528,528,0,57,0.050403226,0,0,1,19,1.166666667,33,0,0,0,52,0,0,0,0,0,0,0,0,0,0.619476541,0.668473535
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableBufferTest.java,io.reactivex.internal.operators.flowable.FlowableBufferTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableBuffer.java,io.reactivex.internal.operators.flowable.FlowableBuffer,0.8125,16,1,1,0,0,0,0,0,0,1,443,1386.378781,3,11,1,1,3,2,0,0,1,1,0,0,1,0,0,0,2,3,0,0,4,0,2772,6943.540301,1384,23,1156,4,21,5,24215,22552,1663,2397,0.084597092,11,0.023391813,9,70,1.115226337,228,21,0,3,483,0,0,0,0,0,0,1,0,0,0.694762936,0.568975056
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableTakeUntilTest.java,io.reactivex.internal.operators.flowable.FlowableTakeUntilTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableTakeUntil.java,io.reactivex.internal.operators.flowable.FlowableTakeUntil,1,5,1,1,0,0,0,0,0,0,0,125,539.9297104,4,5,2,2,1,1,0,0,1,1,0,0,1,0,0,0,2,1,0,0,2,0,428,1213.817507,197,9,178,178,0,0,171,171,0,1,-0.111111111,0,0,0,34,0,19,0,0,0,28,0,0,0,0,0,0,0,0,0,0.739402498,0.54275203
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/BlockingFlowableMostRecentTest.java,io.reactivex.internal.operators.flowable.BlockingFlowableMostRecentTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/BlockingFlowableMostRecent.java,io.reactivex.internal.operators.flowable.BlockingFlowableMostRecent,1,7,1,1,0,0,1,0,0,0,0,123,939.5097394,4,4,2,2,2,2,0,0,1,1,0,0,1,0,0,0,2,2,0,0,3,0,126,440.7310417,45,8,39,39,0,0,15,15,0,0,-0.5,0,0,0,6,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0.812198567,0.553973002
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableCombineLatestTest.java,io.reactivex.internal.operators.flowable.FlowableCombineLatestTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableCombineLatest.java,io.reactivex.internal.operators.flowable.FlowableCombineLatest,0.719298246,57,0.785714286,1,0,0,0,1,0,0,0,557,2978.731268,13,13,10,10,5,5,0,0,3,3,1,0,1,1,1,0,3,5,0,0,10,0,1592,6264.673784,750,20,618,11,2,2,8640,8634,6,201,0.008220787,130,0.018939394,1,42,1.905660377,132,2,0,1,333,0,0,0,0,0,0,1,0,0,0.65569907,0.620394917
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableSubscribeOnTest.java,io.reactivex.internal.operators.flowable.FlowableSubscribeOnTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableSubscribeOn.java,io.reactivex.internal.operators.flowable.FlowableSubscribeOn,1,6,1,1,0,0,0,0,0,0,0,160,949.5022442,5,5,3,3,2,2,0,0,1,1,0,0,1,0,0,0,2,2,0,0,2,0,422,1937.080038,218,14,186,6,0,0,496,496,0,116,0.182795699,0,0,3,16,1.571428571,32,0,0,0,69,0,0,0,0,0,0,0,0,0,0.715881951,0.669480878
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableElementAtTest.java,io.reactivex.internal.operators.flowable.FlowableElementAtTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableElementAt.java,io.reactivex.internal.operators.flowable.FlowableElementAt,0.8,5,1,1,0,0,0,0,0,0,1,119,555.4326632,3,5,1,1,3,3,0,0,1,1,0,0,1,0,0,0,2,3,0,0,2,0,357,895.2886985,220,13,179,179,0,0,820,820,0,2,-0.048717949,0,0,0,20,0,41,0,0,0,59,0,0,0,0,0,0,0,0,0,0.691000849,0.639920416
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableSkipWhileTest.java,io.reactivex.internal.operators.flowable.FlowableSkipWhileTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableSkipWhile.java,io.reactivex.internal.operators.flowable.FlowableSkipWhile,1,3,1,1,0,0,0,0,0,0,0,97,451.0910176,3,5,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,1,0,0,2,0,159,674.5207894,105,10,92,92,4,3,58,38,20,22,0.151515152,3,0.269230769,1,5,2,13,4,0,2,29,0,0,0,0,0,0,0,0,0,0.718998055,0.536356465
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableZipTest.java,io.reactivex.internal.operators.flowable.FlowableZipTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableZip.java,io.reactivex.internal.operators.flowable.FlowableZip,0.892857143,28,1,1,0,0,0,1,0,0,1,413,2233.817183,6,12,4,4,5,5,0,0,1,1,0,0,1,0,0,0,2,5,0,0,6,0,1898,8311.353974,818,20,654,6,10,9,12899,12432,467,671,0.038476104,17,0.045121951,4,25,1.416666667,164,10,1,0,404,0,0,0,0,0,0,1,0,0,0.620788891,0.697728174
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableDoAfterNextTest.java,io.reactivex.internal.operators.flowable.FlowableDoAfterNextTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableDoAfterNext.java,io.reactivex.internal.operators.flowable.FlowableDoAfterNext,0.875,8,1,1,0,0,0,0,0,0,0,137,666.8107417,3,6,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,1,0,0,4,0,273,519.7038098,156,10,133,133,3,3,133,13,120,124,0.441558442,5,0.550724638,5,10,0,23,3,0,0,30,0,0,0,0,0,0,0,0,0,0.666664098,0.594462228
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableRangeTest.java,io.reactivex.internal.operators.flowable.FlowableRangeTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableRange.java,io.reactivex.internal.operators.flowable.FlowableRange,0.9,10,1,1,0,0,0,0,0,0,0,244,1042.446956,3,6,1,1,2,1,0,0,1,1,0,0,1,0,0,0,2,2,0,0,4,0,592,1810.793125,302,12,238,19,0,0,2016,2016,0,79,0.008192524,0,0,1,29,2.583333333,64,0,0,0,92,0,0,0,0,0,0,0,0,0,0.774851125,0.729595016
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableFilterTest.java,io.reactivex.internal.operators.flowable.FlowableFilterTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableFilter.java,io.reactivex.internal.operators.flowable.FlowableFilter,0.875,8,1,1,0,0,0,0,0,0,0,169,699.7270117,3,6,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,1,0,0,4,0,631,1741.942777,322,17,267,5,0,0,1485,1485,0,278,0.156533892,0,0,5,28,1.29787234,55,0,0,0,106,0,0,0,0,0,0,0,0,0,0.71367233,0.676039967
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableFromObservableTest.java,io.reactivex.internal.operators.flowable.FlowableFromObservableTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableFromObservable.java,io.reactivex.internal.operators.flowable.FlowableFromObservable,1,3,1,1,0,0,0,0,0,0,0,72,287.7053131,3,3,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,1,0,1,2,0.000742073,34,46.14171612,9,3,7,7,0,0,1,1,0,0,-2,0,0,0,0,0,2,0,0,0,2,0.019437574,0,0,0,0,0,0,0,0,0.828809241,0.6643022
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableOnErrorReturnTest.java,io.reactivex.internal.operators.flowable.FlowableOnErrorReturnTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableOnErrorReturn.java,io.reactivex.internal.operators.flowable.FlowableOnErrorReturn,1,3,1,1,0,0,0,0,0,0,1,71,355.3894134,3,6,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,1,0,0,2,0,283,1346.162216,109,13,91,91,1,1,152,151,1,1,-0.117647059,16,0.111111111,0,4,0,18,1,0,0,47,0,0,0,0,0,0,0,0,0,0.596046959,0.698474451
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableJoinTest.java,io.reactivex.internal.operators.flowable.FlowableJoinTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableJoin.java,io.reactivex.internal.operators.flowable.FlowableJoin,0.857142857,14,1,1,0,0,0,0,0,0,1,400,2044.724472,5,14,3,3,4,4,0,0,1,1,0,0,1,0,0,0,2,4,0,0,2,0,489,1199.591787,219,14,184,11,2,2,504,413,91,107,0.130124777,24,0.328571429,1,12,1.0625,35,2,0,0,85,0,0,0,0,0,0,1,0,0,0.602963834,0.636884168
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableDelaySubscriptionOtherTest.java,io.reactivex.internal.operators.flowable.FlowableDelaySubscriptionOtherTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableDelaySubscriptionOther.java,io.reactivex.internal.operators.flowable.FlowableDelaySubscriptionOther,1,6,1,1,0,0,0,0,0,0,0,128,678.0803138,4,4,2,2,2,2,0,0,1,1,0,1,0.75,0,0,0,2,2,0,0,2,0,350,876.0631478,167,10,146,14,0,0,210,210,0,10,-0.052631579,0,0,0,20,1,21,0,0,0,29,0,0,0,0,0,0,0,0,0,0.827179862,0.56612338
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableFlatMapTest.java,io.reactivex.internal.operators.flowable.FlowableFlatMapTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableFlatMap.java,io.reactivex.internal.operators.flowable.FlowableFlatMap,0.923076923,13,1,1,0,0,0,1,0,0,0,703,3443.288112,5,13,2,0,4,3,0,0,3,3,1,0,1,0,0,0.2,3,4,0,0,6,0,1087,3749.642326,612,16,505,6,1,1,5670,5669,1,88,-0.003234501,105,0.018691589,0,29,0.86746988,107,1,0,0,262,0,0,0,0,0,0,1,0,0,0.539574109,0.631212242
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/BlockingFlowableLatestTest.java,io.reactivex.internal.operators.flowable.BlockingFlowableLatestTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/BlockingFlowableLatest.java,io.reactivex.internal.operators.flowable.BlockingFlowableLatest,1,8,1,1,0,0,1,1,0,0,0,118,810.6597924,5,8,3,3,1,1,0,0,1,1,0,0,1,0,0,0,2,1,0,0,3,0,234,743.4276549,102,10,88,88,0,0,91,91,0,4,-0.115384615,0,0,0,17,0,14,0,0,0,21,0,0,0,0,0,0,0,0,0,0.656826567,0.495268726
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableConcatWithMaybeTest.java,io.reactivex.internal.operators.flowable.FlowableConcatWithMaybeTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableConcatWithMaybe.java,io.reactivex.internal.operators.flowable.FlowableConcatWithMaybe,1,3,1,1,0,0,0,0,0,0,0,105,691.1772644,3,7,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,1,0,0,2,0,128,253.8028332,58,7,48,48,0,0,45,45,0,0,-0.25,0,0,0,6,0,10,0,0,0,16,0,0,0,0,0,0,0,0,0,0.721283926,0.677376935
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/AbstractFlowableWithUpstreamTest.java,io.reactivex.internal.operators.flowable.AbstractFlowableWithUpstreamTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/AbstractFlowableWithUpstream.java,io.reactivex.internal.operators.flowable.AbstractFlowableWithUpstream,0.8,5,1,1,0,0,0,0,0,0,0,49,289.7153877,3,4,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,1,0,0,4,0.065679066,33,39.57879169,6,5,5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.042699788,0,0,0,0,0,0,0,0,0.861213058,0.314745814
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableSequenceEqualTest.java,io.reactivex.internal.operators.flowable.FlowableSequenceEqualTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableSequenceEqual.java,io.reactivex.internal.operators.flowable.FlowableSequenceEqual,1,7,1,1,0,0,0,0,0,0,1,345,1746.501197,4,10,2,2,4,3,0,0,1,1,0,0,1,0,0,0,2,4,0,0,2,0,585,1647.642901,330,16,266,3,0,0,2016,2016,0,76,0.006656426,0,0,0,29,0.558823529,64,0,0,0,108,0,0,0,0,0,0,0,0,0,0.677930412,0.654275443
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableSwitchIfEmptyTest.java,io.reactivex.internal.operators.flowable.FlowableSwitchIfEmptyTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableSwitchIfEmpty.java,io.reactivex.internal.operators.flowable.FlowableSwitchIfEmpty,1,4,1,1,0,0,0,0,0,0,0,77,350.8878974,4,3,2,2,1,1,0,0,1,1,0,0,1,0,0,0,2,1,0,0,2,0,215,784.2465617,137,12,114,8,1,1,250,247,3,49,0.116883117,20,0.130434783,2,9,1.923076923,23,1,0,0,43,0,0,0,0,0,0,0,0,0,0.712805207,0.692355182
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableScanTest.java,io.reactivex.internal.operators.flowable.FlowableScanTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableScan.java,io.reactivex.internal.operators.flowable.FlowableScan,1,3,1,1,0,0,0,0,0,0,0,116,556.4194456,3,7,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,1,0,0,2,0,716,2486.284792,363,16,280,6,2,2,3385,3367,18,119,0.011141223,79,0.054216867,1,12,1.311111111,83,2,0,2,166,0,0,0,0,0,0,0,0,0,0.683936377,0.754745349
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableObserveOnTest.java,io.reactivex.internal.operators.flowable.FlowableObserveOnTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableObserveOn.java,io.reactivex.internal.operators.flowable.FlowableObserveOn,0.909090909,11,1,1,0,0,0,0,0,0,1,729,2201.143048,4,11,2,2,3,3,0,0,1,1,0,0,1,0,0,0,2,3,0,0,4,0,1944,6909.535653,1077,23,907,8,3,3,14318,14271,47,690,0.036700479,82,0.029411765,3,53,1.318584071,170,3,0,0,322,0,0,0,0,0,0,1,0,0,0.665253389,0.709014158
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableSkipUntilTest.java,io.reactivex.internal.operators.flowable.FlowableSkipUntilTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableSkipUntil.java,io.reactivex.internal.operators.flowable.FlowableSkipUntil,1,5,1,0,0,0,0,0,0,0,0,138,601.4689164,4,6,2,2,1,1,0,0,1,1,0,0,1,0,0,0,2,1,0,0,2,0,178,388.9485245,82,6,71,71,1,1,34,13,21,21,0.244444444,4,0.636363636,1,7,0,11,1,0,0,24,0,0,0,0,0,0,0,0,0,0.757199189,0.469130581
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableIntervalTest.java,io.reactivex.internal.operators.flowable.FlowableIntervalTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableInterval.java,io.reactivex.internal.operators.flowable.FlowableInterval,0.642857143,14,0.882352941,1,0,0,0,0,0,0,0,106,572.2565126,7,11,5,5,4,3,0,0,1,1,0,0,1,0,0,0,2,4,0,0,4,0,52,102.7718466,15,6,12,12,0,0,3,3,0,1,-1,0,0,0,1,0,3,0,0,0,3,0.000123813,0,0,0,0,0,1,0,0,0.695374416,0.618949533
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/internal/operators/flowable/FlowableDematerializeTest.java,io.reactivex.internal.operators.flowable.FlowableDematerializeTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/flowable/FlowableDematerialize.java,io.reactivex.internal.operators.flowable.FlowableDematerialize,1,2,1,1,0,0,0,0,0,0,1,103,398.0252272,3,4,1,1,0,0,1,1,0,0,-2,0,0,0,0,0,2,0,0,0,3,0,179,572.8413736,116,11,104,104,0,0,66,66,0,0,-0.2,0,0,0,22,0,12,0,0,0,26,0,0,0,0,0,0,0,0,0,0.704704818,0.429847312
